id,nama
27702,Lepatta Real Bean Red Bean
28773,Lepatta Real Bean Mung Bean Pandan
28890,Lepatta Real Fill Kelapa Pandan
22306,Ikkyu Prigent
22629,Ikkyu 88
22594,Ikkyu TBM
21944,Ikkyu Ester
21432,Ikkyu OVT
22143,Ikkyu SP
22658,Ikkyu RYT
22446,Ikkyu SPC
15165,Emulfast SPC
15371,Elegan SP
14883,Effisien SP
16562,Emulfast SP
15268,Effisien TBM
10757,Corona SP
10812,Corona TBM
8271,Breadmate Gloss
3561,Accord TBM
39997,SAORI Saus Tiram
39733,SAJIKU Bumbu Gulai
39765,SAJIKU Bumbu Opor
41439,SAJIKU Bumbu Nasi Goreng Rasa Seafood
41188,SAJIKU Bumbu Soto Ayam
41093,SAJIKU Tepung Bumbu Rasa Golden Crispy
41322,SAJIKU Bumbu Sayur Sop
40679,SERI AJI Tepung Goreng Perisa Pedas
40111,SAJIKU Bumbu Rawon
41474,SAJIKU Bumbu Sayur Asem
40437,SAJIKU Bumbu Rendang
39537,SAORI Saus Asam Manis
40357,SAJIKU Tepung Bumbu
39505,SAJIKU Bumbu Nasi Goreng Rasa Pedas
39503,SAJIKU Bumbu Ikan Goreng
39628,SERI AJI Tepung Goreng Perisa Asli
40844,SAJIKU Bumbu Ayam Goreng Tradisional
39845,SAJIKU Tepung Bumbu Rasa Pedas
40159,SAJIKU Tepung Bumbu Bakwan Crispy
39659,SAORI Saus Teriyaki
40797,SAORI Saus Pedas ala Szechuan
40903,SAJIKU Bumbu Nasi Goreng Rasa Ayam
41280,SAORI Saus Lada Hitam
39880,SAORI Saus Rasa Mentega
40378,SAJIKU Bumbu Capcay
31890,NERIPLUS
31055,MOSLAJI
27971,MAYUMI Salad Dressing 
28905,MASAKO Bumbu Ekstrak Daging Ayam
28430,MASAKO Bumbu Ekstrak Daging Sapi
28088,MAYUMI Mayonnaise 
27950,MAYUMI Pedas Salad Dressing 
29189,MAYUMI Pedas Mayonnaise 
17863,GLUTAMIC ACID
13591,DASHIPLUS Bumbu Ekstrak Daging Sapi
12995,DASHIPLUS Bumbu Ekstrak Daging Ayam
13214,EBIPLUS Bumbu Rasa Udang
13603,DELITO Bumbu Aglio Olio
13876,DELITO Bubuk untuk Saus Bolognese
11475,Crispy Fry Seasoning Flour
5234,BAKSOPLUS
739,AJINOMOTO Crispy Fry Seasoning Flour
3041,AJIPLUS Rasa Ayam
975,AJINOMOTO BRAND CHICKEN EXTRACT POWDER Bumbu Ekstrak Daging Ayam 
553,AMAMIPLUS
2484,AJIPLUS Ekicho
3062,AJIPLUS
1733,AJINOMOTO Plus
1670,AJI NO MOTO Monosodium Glutamat 
44370,TEROMPET
44645,TASSEO
39632,SOSRO
39975,SEPATU
39736,SPRR
40176,SADEL
34082,POCI
21992,IBU
17000,GS HERB
17446,GS007J2
5959,BOTOL
3768,BERKO
5788,BOP HALUS
2509,A2KMN
47861,WHITE PAPPER POWDER CRACKED 1609010
47224,TURMERIC POWDER 1609008
44594,TARTRAZINE 1607014 ACID YELLOW 23 FD C YELLOW 5 CI FOOD YELLOW 4 CI 19140 E 102
43777,TARTRAZINE LAKE 1607015 PIGMEN YELLOW 100 CI FOOD YELLOW 4 1 CI 19140 1 E 102
42197,SUNSET YELLOW LAKE 1607013 PIGMENT YELLOW 104 CI FOOD YELLOW 3 1 CI 15985 1 E 110
40907,SUNSET YELLOW FCF 1607012 ORANGE YELLOW 5 FD C YELLOW 6 CI FOOD YELLOW 3 CI 15985 E 110
40179,STAR ANISE POWDER 1609011
38707,ROASTED ALMOND SLICES SLIVERED 1605001
39314,ROASTED PEANUTS 1605003
1526,ALLURA RED 1607001 FD C RED 40 CI FOOD RED 17 CI 16035 E 129
2194,ANNATTO LIQUID WS 1607020 CI 75120 E 160b
886,ALLURA RED LAKE 1607002 CI FOOD RED 17 1 CI 16035 1 E 129
2503,ANNATTO LIQUID OS 1607018 CI 75120 E 160b
3243,ANNATTO POWDER 1607019 CI 75120 E 160b
5881,BETA CAROTENE LIQUID WS 1607028 CI 40800 E 160a ii 
3933,BETA CAROTENE POWDER 1607026 CI 40800 E 160a ii 
4210,BETA CAROTENE LIQUID OS 1607027 CI 40800 E 160a ii 
4655,BRILLIANT BLUE FCF LAKE 1607004 CI FOOD BLUE 2 1 CI 42090 1 E 133
3844,BAYLEAF POWDER FLAKE 1609003
4834,BRILLIANT BLUE FCF 1607003 ACID BLUE 9 FD C BLUE 1 CI FOOD BLUE 2 CI 42090 E 133
4359,BLACK PEPPER POWDER CRACKED 1609009
10351,CU CHLOROPHYLL LIQUID WS 1607035 CI 75815 E 141
8758,CU CHLOROPHYLL POWDER 1607036 CI 75815 E 141
9714,CARMINE LIQUID OS 1607032 CI NATURAL RED 4 CI 75470 E 120
9567,CARMOISINE 1607006 ACID RED 14 AZORUBINE CI FOOD RED 3 CI 14720 E 122
10385,CHILI POWDER FLAKE 1609002
9689,CURCUMIN LIQUID OS 1607038 E 100
8930,CHOCOLATE BROWN HT 1607005 BROWN HT EUROCERT BROWN HT CI FOOD BROWN 3 CI 20285 E 155
9954,CARMINE LAKE POWDER 1607030 CI NATURAL RED 4 CI 75470 E 120
10031,CINNAMON POWDER 1609005
8937,CARMINE POWDER WS 1607031 CI NATURAL RED 4 CI 75470 E 120
9620,CURCUMIN POWDER 1607037 TUMERIC YELLOW CI NATURAL YELLOW 3 CI 75300 E 100
10032,CANDLENUT POWDER 1609006
8525,CARMOISINE LAKE 1607007 CI FOOD RED 3 1 CI 14720 1 E 122
9188,CARBON BLACK POWDER 1607029 VEGETABLE CARBON VEGETABLE BLACK CI 77266 E 153
9777,CU CHLOROPHYLL LIQUID OS 1607034 CI 75815 E 141
9306,CARDAMOM POWDER 1609013
8389,CARMINE LIQUID WS 1607033 CI NATURAL RED 4 CI 75470 E 120
9427,CORIANDER POWDER FLAKE 1609007
8559,CURCUMIN LIQUID WS 1607039 E 100
15993,ERYTHROSINE LAKE 1607009 PIGMENT RED 172 CI FOOD RED 14 1 CI 45430 1 E 127
16148,ERYTHROSINE 1607008 ACID RED 51 FD C RED 3 CI FOOD RED 14 CI 45430 E 127
16975,GINGER POWDER 1609004
16923,GRACIA TRIKREASI PANGAN PT Seasoning
22723,INDIGO CARMINE 1607042 FD C BLUE N0 2 INDIGOTINE FOOD BLUE 1 CI 73015 E 132
25493,LEMONGRASS POWDER 1609012
29009,MIXED OF ABOVE COLOUR POWDER 1607016
28443,MIXED OF ABOVE COLOUR LIQUID 1607017
31680,NUTMEG POWDER 1609001
31547,NATURAL GREEN 1607024
33395,NATURAL YELLOW 1607022
32234,NATURAL BLACK 1607023
33303,NATURAL PINK 1607025
31999,NATURAL RED 1607021
33656,PAPRIKA LIQUID OS 1607040 PAPRIKA OLEORESIN E 160c
34319,PAPRIKA LIQUID WS 1607041
33596,PONCEAU 4R LAKE 1607011 LAKE OF FOOD RED 7 CI 16255 1 E 124
33445,PONCEAU 4R 1607010 ACID RED 18 COCHINEAL RED A CI FOOD RED 7 CI 16255 E 124
38917,ROASTED CASHEW NUTS 1605004
45040,Spikuk
40985,Roti Sobek Coklat
38524,Resoles Rogut
32253,Nagasari
29498,Mayo Jagung
30562,Macroni Schootel
26011,Kue Tart Coklat
25245,Kroket Sayur
26084,Kue Tart Butter Cream
26022,Klepon
12036,Cookes Nastar
10544,Cookies Kastangel
11293,Cookes Kismis
11522,Cookies Sagu Kelapa
1816,Agar agar Cup
47203,Terasi Bubuk
46870,Toasted Onion 9810 1
46622,Tamarind Asam Bubuk
42229,Seledri Cacah Bubuk 
36651,Pekak Butir Bubuk 
36312,Pala Bubuk Butir 
36134,Paprika Powder
36909,Parsley Cacah Bubuk 
31862,NEOPANGAN SELARAS INDONESIA PT Seasoning
32306,NEOPANGAN SELARAS INDONESIA PT Flavor
25330,Lada Hitam Butir Bubuk Cacah 
26014,Kluwek Bubuk
25744,Lada Putih Butir Bubuk Cacah 
24630,Ketumbar Butir Crack Bubuk 
23870,Kemiri Bubuk
24599,Kapulaga Butir Bubuk 
24380,Jinten Butir Bubuk 
17434,Garlic Powder NEO 27011
13021,Daun Jeruk Cacah Bubuk 
14370,Daun Salam Bubuk Cacah 
12699,Dried Green GW Leek Cacah Bubuk 
10115,Cabe Rawit Cacah Bubuk 
8392,Cabe Bubuk Cacah 
6610,Bawang Goreng Flake Bubuk 
2193,Adas Bubuk Butir 
34101,PANGSIT YAZACO Rasa Pisang
34560,PANGSIT YAZACO Rasa Kangkung
33711,PANGSIT YAZACO Rasa Labu Kuning
33794,PANGSIT YAZACO Rasa Brokoli
34867,PANGSIT YAZACO Rasa Balado
35394,PANGSIT YAZACO Rasa Original
28208,MANGGLENG YAZACO Rasa Original
27587,MANGGLENG YAZACO Rasa Pedas Manis
29218,MANGGLENG YAZACO Rasa Jagung Manis 
27895,MANGGLENG YAZACO Rasa Sapi Panggang
22677,JUSTIK YAZACO Rasa Original
22828,JUSTIK YAZACO Rasa Kangkung
20887,JUSTIK YAZACO Rasa Brokoli
22322,JUSTIK YAZACO Rasa Pisang
22267,JUSTIK YAZACO Rasa Balado
20971,JUSTIK YAZACO Rasa Labu Kuning
946,AKAR KELAPA YAZACO Kepala Duri Ikan
33456,OCTINOXATE
33923,OCTOCRYLENE
34186,PARSOL 340
34941,PARSOL HS
33951,PARSOL MCX
33666,OCTYL SALICYLATE
34676,PARSOL Max
34169,PARSOL MCX XR
33769,PARSOL 1789
33704,PARSOL Shield
35020,PARSOL HMS
34764,PARSOL EHS
19913,HOMOSALATE
3108,AVOBENZONE
46215,UNI PURE GA
43933,THERMFLO
44377,THERMFLO 2110
44824,THERMFLO 2310
43598,TEXIAID A
44275,TEXTRA
44236,TEXFLO 2660
44730,THERMTEX
44185,TEX FLO 2360
44395,THERMFLO 2130
43027,SURE TEX 268
41653,SURE TEX 88
37495,R000614 5
38693,QUIK TEX 2970
36198,PURITY 92
36192,PURITY 87
35571,PURITY MAC
36035,PURITY NCS A
35913,PURITY 360
36680,PURITTY 4
35812,PURITY CSC
36041,PURITY 660
36628,PRECISA GEL 03
37400,PRECISA CRISP 18
37203,PURITY D
35727,PURE FLO
36056,PURITY 680
37224,PURITY W
1539,AMIOCA 35
4707,BASE FOUR
5398,BASE 2970
5401,BATTER BIND SC
5290,BAKA SNAK
4198,BENEFORM 2160
4557,BATTER BIND S
8916,COLFLO 67
15696,FARMAL MS 6822
15375,FLOJEL 70
15528,ELASTITEX 1
15549,FRIGEX W
16140,FIRM TEX
15383,FLOJEL 60
16163,FLO MAX 8
21713,INSTANT PURE FLO F
21093,INSTANT CLEARJEL
30245,MLA 03
31260,MODIFIED STARCH MLB 03A
32702,NATIONAL 1457
32405,NATIONAL DC
31604,N DULGE 2500
32469,N DULGE 2800
31909,NATIONAL 1333
32724,N DULGE 2900
33231,NATIONAL 1390S
32965,NATIONAL FRIGEX
31583,NATIONAL 78 0148
33006,NATIONAL 912
31593,N LITE CL
33344,NATIONAL 138
32817,N DULGE C1
32699,NATIONAL 276A
32509,NATIONAL IH
32507,NATIONAL HT
31367,NATIONAL 2458
33192,NATIONAL 49 4102
33198,NATIONAL 1658
32635,NATIONAL 1465
32660,NATIONAL 8055
32412,NATIONAL 740
32089,NATIONAL 465
32262,NATIONAL 8681
31753,NATIONAL 4012
33205,N DULGE 2300
32547,NATIONAL SI
32958,N DULGE 311
33291,NATIONAL 8
33267,NATIONAL 7
33474,PENTECH 9008
46573,Tahu Bakso Lele
43897,Stick Duri Lele
42718,Sosis Lele
36466,Pastel Abon Lele
35206,Otak Otak Lele
32198,Nugget Lele
28911,Lele Asap
28983,Lestari Lele Segar Tanpa Duri 
28003,Lele Crunch
26308,Krupuk Kepala Lele
26514,Krupuk Kulit Lele
25523,Krupuk Wortel Lele
25677,Kripik Sirip Lele
27269,Kripik Daging Lele
26912,Krupuk Daging Lele
26241,Kripik Kulit Lele
23653,Khaki Naga Lele
17003,Garut Lele
14939,Fillet Lele
13095,Dendeng Daging Lele
14406,Dendeng Lele Tanpa Duri
11655,Crispy Tulang Lele
5839,Bakso Lele
3246,Abon telur Lele
390,Abon lele
43997,Strawberry Jam GELAEL
45367,Strawberry Jam FORSTERS
41687,Saus Tomat Forsters
41800,Saus Sambal Gelael
41977,Saus Tomat KFC
42332,Saus Tomat Al Chicken
42180,Selai Strawberry untuk KFC
42580,Sirup Hazelnut untuk KFC Forsters 
42902,Saus Sambal Forsters
42159,Saus Sambal Al Chicken
41506,Saus Tomat Gelael
42387,Saus Sambal KFC
38821,Raspberry Jam GELAEL
37585,Raspberry Jam FORSTERS
36824,Pineapple Jam GELAEL
36822,Pineapple Jam FORSTERS
37323,Pinelime Fruitpulp untuk KFC
32360,Mulberry Jam FORSTERS
32162,Mulberry Jam GELAEL
30595,Marmalade Jam FORSTERS
30119,Marmalade Jam GELAEL
6323,Blueberry Jam FORSTERS
8065,Blueberry Jam GELAEL
8257,Blueberry Sauce untuk KFC
5689,Apricot Jam FORSTERS
5853,Apricot Jam GELAEL
2502,Acar Bawang Putih Tunggal Pickled Garlic FORSTERS
2843,Acar Kol Sauerkraut FORSTERS
2833,Acar Cabe Rawit Pickled Chili FORSTERS
1763,Acar Ketimun Pickled Cuccumbers FORSTERS
921,Acar Sayur Mixed Pickles FORSTERS
68168,kristal Agar Rasa Stroberi
68570,kristal Agar Rasa Leci
44670,Swallow Grass Cokelat
44511,Swallow Grass Merah
44797,Star Swallow Cokelat
44219,Swallow Grass Hijau
45004,Swallow Globe Hijau
44344,Swallow Globe Putih
45390,Swallow warna hijau
45350,Swallow warna cokelat
45331,Swallow Globe Orange
1386,Agar Kit
2375,AgarPac Rasa Jahe
815,Agar Rose Brand
3235,AgarPac
5169,Agaros Rasa Mangga
5730,Agaros Rasa Hazelnut
5766,Agaros Rasa Cokelat
3987,Agaros Rasa Blackcurant
5299,Agaros Mousse Rasa Mixberri
5882,Agaros Rasa Capucino
5141,Agaros Rasa Caramel
5679,Agaros Rasa Almond
4962,Agaros Mousse Rasa Krim Vanila
5439,Agaros Rasa Moka
4403,Agaros Rasa Kelapa
7171,Bavarois Rasa Tiramisu
11911,Cup Cafee Rasa Capucino
11786,Cup Cafee Rasa Cokelat
17993,Flying Swallow
23729,Kanten
24293,Kanten Kit Rose Brand
22987,Kanten Kit
25110,Kanten Rose Brand
25794,Kristal Agar Plain Tanpa rasa 
25767,Kristal Agar Rasa Pineapple
27088,Kristal Agar Rasa Jeruk
26829,Kristal Agar Rasa Cokelat
30456,Matahari Walet Hijau
29753,Matahari Walet Putih
30258,Matahari Walet Cokelat
30618,Matahari Walet Merah
41329,Rumput Walet Hijau
41416,Rumput Walet Merah
40101,Rumput Walet Putih
39802,Rumput Walet Cokelat
44744,Star Swallow Hijau
44571,Swallow Grass Putih
45124,Swallow Globe Merah
44937,Swallow Lily Merah
43579,Swallow Globe Cokelat
44480,Swallow Lily Cokelat
44813,Swallow Lily Hijau
44216,Sriti Agar Putih
45371,Sriti Agar Hijau
44212,Star Swallow Putih
44428,Sriti Agar Cokelat
45458,Sriti Agar Merah
45198,Swallow Lily Putih
44890,Star Swallow Merah
45278,Swallow warna merah
44587,TARTRAZINE
39502,SUNSET YELLOW
38434,QUINOLINE YELLOW
34710,PONCEAU 4R
34763,PATENT BLUE V
27127,LAKE GREEN S
27109,LAKE BLACK PN
26969,LAKE PONCEAU 4R
26391,LAKE TARTRAZINE
27021,LAKE QUINOLINE YELLOW
26419,LAKE AMARANTH
26474,LAKE ERYTHROSINE
25492,LAKE CARMOISINE
26259,LAKE CHOCOLATE BROWN HT
26338,LAKE SUNSET YELLOW
27320,LAKE PATENT BLUE V
25292,LAKE BRILLIANT BLUE
26805,LAKE INDIGO CARMINE
25967,LAKE ALLURA RED
22503,INDIGO CARMINE
18021,GREEN S
14969,ERYTHROSINE
8975,CHOCOLATE BROWN HT
8461,CARMOISINE
5723,BLENDS
5618,BLACK PN
3994,BRILLIANT BLUE
407,ALLURA RED
1729,AMARANTH
39266,RNA Ribonucleic Acid 
31820,Nucleotide Mixture
2127,5 CMP 2Na Cytidine 5 monophosphate disodium salt 
523,5 CMP Cytidine 5 monophosphate 
3498,5 GMP 2Na Guanosine 5 monophosphate disodium salt 
3525,5 AMP 2Na Adenosine 5 monophosphate disodium salt 
1208,5 AMP Adenosine 5 monophosphate 
49150,WATER SOLUBLE PAPRIKA OLEORESIN
48462,WALNUT OIL
44386,TOMATO SEED OIL
39394,RED RICE RED
37621,RED CABBAGE
39066,RED BEET
26634,LINSEED OIL
17023,GRAPE SEED OIL
9164,COTTONSEED OIL
2719,APRICOT KERNEL OIL
15256,FAMILIE
509,AICHA
47452,TROBOSS Minuman Serbuk Berkarbonasi Aneka Rasa
47295,TROBOSS Minuman Serbuk Berkarbonasi Rasa Anggur
45158,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Stroberi
45106,TOPICE Minuman Serbuk Instan Rasa Melon
44431,TOPICE Minuman Serbuk Instan Rasa Blueberry
45074,TOPICE Minuman Serbuk Instan Rasa Kacang Hijau
44187,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Anggur
45506,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Vanilla Blue
44875,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Melon
44960,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Moccacino
44397,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Cappuccino
43902,TOPICE Minuman Serbuk Instan Rasa Teh Susu
44926,TOPICE Minuman Serbuk Instan Rasa Es Kopi
43936,TOPICE Minuman Serbuk Instan Rasa Kopi Moka
44888,TOPICE Minuman Serbuk Instan Rasa Coklat
43746,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Coklat
43632,TOPICE Minuman Serbuk Instan Rasa Susu Vanila
44171,TOPICE Minuman Serbuk Instan Rasa Alpukat Cappucino
44581,TOPICE Minuman Serbuk Instan Rasa Stroberi
43547,TOPICE Minuman Serbuk Instan Rasa Vanilla Blue
43697,TOPICE Minuman Serbuk Instan Rasa Biskuit Coklat
44244,TOP ICE Milk Juss Minuman Serbuk Mengandung Susu Rasa Mangga
45271,TOPICE Minuman Serbuk Instan Rasa Durian
44856,TOPICE Minuman Serbuk Instan Rasa Cappuccino
44938,TOPICE Minuman Serbuk Instan Rasa Anggur
40464,SISRI Minuman Teh Melati dengan Gula Batu 210ml 220ml dan 240ml 
40988,SISRI Minuman Serbuk Teh Instan Lemon Cola
40182,SISRI Minuman Serbuk Teh Instan Lemon
40066,STAR CAF Minuman Serbuk mengandung Susu Rasa Melon
39565,STAR CAF Minuman Serbuk mengandung Susu Rasa Coklat
40345,STAR CAF Minuman Serbuk Mengandung Susu Rasa Cappuccino
39679,SISRI Minuman Serbuk Instan Rasa Teh Manis
40545,SISRI Minuman Serbuk Teh Instan Apel
40942,SISRI Minuman Teh Hijau Rasa Madu 350ml dan 500ml 
40321,SILKY PUDDING Pudding Bubuk dengan Susu Rasa Talas
41101,SILKY PUDDING Pudding Bubuk dengan Susu Rasa Alpukat
39762,SISRI Minuman Serbuk Teh Instan Gula Tebu
41067,SISRI Minuman Serbuk Teh Instan Rasa Manis Gula Batu
40934,SISRI Minuman Teh Melati dengan Gula Batu 350ml 360ml dan 365ml 
41333,SISRI Minuman Serbuk Teh Instan Beraroma Melati
40609,STAR CAF Minuman Serbuk mengandung Susu Rasa Vanilla Blue
41219,STAR CAF Minuman Serbuk mengandung Susu Rasa Stroberi
40196,SISRI Minuman Serbuk Teh Instan
40247,SILKY PUDDING Pudding Bubuk dengan Susu Rasa Cokelat
41140,SILKY PUDDING Pudding Bubuk dengan Susu Rasa Permen Karet
41449,SISRI Minuman Serbuk Teh Instan Rasa Cincau
40964,SISRI Minuman Teh Hijau Rasa Madu 210ml 220ml dan 240ml 
39468,SISRI Minuman Teh Melati dengan Gula Batu 210ml 220ml 240ml 
40702,SISRI Minuman Serbuk Teh Instan Blackcurrant
35619,POP ICE Minuman Serbuk Mengandung Susu Rasa Coklat Krim
37187,POP ICE Minuman Serbuk Mengandung Susu Rasa Coklat
36398,POP ICE Minuman Serbuk dengan Susu Rasa Yoghurt Stroberi
36317,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Stroberi
35631,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Nanas Pineapple Flavour Powder Drink 
36369,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Stroberi Strawberry Flavour Powder Drink 
35533,POP ICE Minuman Serbuk Mengandung Susu Rasa Blueberry
36308,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Anggur
36674,POP ICE Minuman Serbuk Mengandung Susu Rasa Talas
36203,POP ICE Minuman Serbuk Mengandung Susu Rasa White Koffee
36627,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Vanilla Blue
37058,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Gula Asam Tamarind Flavour Powder Drink 
37132,POP ICE Minuman Serbuk Mengandung Susu Rasa Vanilla Latte
35570,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Anggur Grape Flavour Powder Drink 
37347,POP SHAKE Minuman Serbuk Instant Rasa Vanilla Blue
36585,POP ICE Minuman Serbuk Mengandung Susu Rasa Jambu Biji
36763,POP ICE Minuman Serbuk Mengandung Susu Rasa Leci
36239,POP ICE Minuman Serbuk Mengandung Susu Rasa Durian
37188,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Kola Cola Flavour Powder Drink 
35713,POP SHAKE Minuman Serbuk Instant Rasa Stroberi
36503,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk dan Mangga Orange Mango Oranggo Flavour Powder Drink 
35441,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Jahe dan Nanas Ginger Pineapple Gipine Flavour Powder Drink 
35700,POP SHAKE Minuman Serbuk Instant Rasa Cokelat Biskuit
36754,POP ICE Minuman Serbuk Mengandung Susu Rasa Anggur
35775,POP ICE Minuman Serbuk Mengandung Susu Rasa Melon
35887,PUNCAK DAUN Minuman Serbuk Teh Instant Beraroma Melati
35954,POP ICE Minuman Serbuk Rasa Susu Italian Cappuccino
35677,POP ICE Minuman Serbuk Rasa Susu Belgian Chocolate
35685,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk dan Mangga Orange Mango Oranggo Flavour Powder Drink 
37182,PUNCAK DAUN Minuman Serbuk Teh Instan Rasa Teh Manis Gula Batu
35980,POP ICE Minuman Serbuk Mengandung Susu Rasa Es Doger
35717,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Mangga
37067,POP ICE Minuman Serbuk Mengandung Susu Rasa Coklat Biskuit
36246,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Jambu Biji Guava Flavour Powder Drink 
36647,POP ICE Minuman Serbuk Mengandung Susu Rasa Vanilla Blue
36076,POP ICE Minuman Serbuk Mengandung Susu Rasa Alpukat
36722,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk dan Apel Orange Apple Opel Flavour Powder Drink 
36778,POP ICE Minuman Serbuk Rasa Susu Japanese Matcha
37180,POP ICE Minuman Serbuk Mengandung Susu Rasa Cappucinno
36161,POP ICE Minuman Serbuk Mengandung Susu Rasa Mangga
37191,POP ICE Minuman Serbuk Mengandung Susu Rasa Moccacino
36852,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Jambu Biji Guava Flavour Powder Drink 
36009,POP ICE Minuman Serbuk Mengandung Susu Rasa Permen Karet
35731,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Lemon Lemon Flavour Powder Drink 
36790,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Nanas Pineapple Flavour Powder Drink 
35576,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Stroberi Strawberry Flavour Powder Drink 
35724,POP SHAKE Minuman Serbuk Instant Rasa Cokelat
36297,POP ICE Minuman Serbuk Mengandung Susu Rasa Durian Cappuccino
36256,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Cokelat Biskuit
35820,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk dan Apel Orange Apple Opel Flavour Powder Drink 
35613,POP ICE Minuman Serbuk Mengandung Susu Rasa Sirsak
35465,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Sirsak Soursop Flavour Powder Drink 
37043,POP ICE Minuman Serbuk Mengandung Susu Rasa Stroberi
35938,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk Orange Flavour Powder Drink 
36016,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Jeruk Orange Flavour Powder Drink 
36502,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Mangga Mango Flavour Powder Drink 
35927,POP ICE Minuman Serbuk Mengandung Susu Rasa Alpukat Cappuccino
36268,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Sirsak Soursop Flavour Powder Drink 
36825,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Mangga Mango Flavour Powder Drink 
37028,POP ICE Minuman Serbuk Mengandung Susu Rasa Kacang Hijau
36652,POP ICE Minuman Serbuk Mengandung Susu Rasa Kopi Latte
36665,POP ICE Minuman Serbuk Mengandung Susu Rasa Coklat Susu
36370,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Lemon Lemon Flavour Powder Drink 
35940,POP ICE KHUSUS EKSPOR Minuman Serbuk Mengandung Susu Rasa Cokelat
35794,P ONE DRINK Khusus Ekspor Minuman Serbuk Rasa Jahe dan Nanas Ginger Pineapple Gipine Flavour Powder Drink 
33408,POP DRINGK Minuman Serbuk Instan Rasa Jeruk
34834,POP DRINGK Minuman Serbuk Instan Rasa Blackberry
33723,ORENZ Minuman Serbuk Instan Rasa Jeruk
35171,POP DRINGK Minuman Serbuk Instan Rasa Jambu Biji
34359,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Anggur Grape Flavour Powder Drink 
34102,POP DRINGK Minuman Serbuk Instan Rasa Gula Asam
34524,PERKEDELKU Premiks Perkedel
34813,POP DRINGK Minuman Serbuk Instan Rasa Blueberry
34316,POP DRINGK Minuman Serbuk Instan Rasa Anggur
34900,POP DRINGK Minuman Serbuk Instan Rasa Sirsak
33809,POP DRINGK Minuman Serbuk Instan Rasa Blackcurrant
34123,POP DRINGK Minuman Serbuk Instan Rasa Kelapa Muda
33619,ORENZ Minuman Serbuk Instan Rasa Jeruk Mandarin
33906,POCAPLUS Minuman Serbuk Rasa Original Grapefruit
34911,Nutrijell rasa leci
33860,POP DRINGK Minuman Serbuk Instan Rasa Mangga
34518,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Cola Cola Flavour Powder Drink 
34211,POP DRINK Khusus Ekspor Minuman Serbuk Rasa Gula Asam Tamarind Flavour Powder Drink 
34290,POP DRINGK Minuman Serbuk Instan Rasa Stroberi
32850,NUTRIJELL Puding Bubuk dengan Susu Rasa Vanila
31726,NUTRIJELL Jeli Serbuk Instan Rasa Leci 10g 
32551,NUTRIJELL Jeli Serbuk Instan Rasa Jeruk 10g 
31989,NUTRIJELL Jeli Serbuk Instan Rasa Coklat 20g 
32519,NUTRICAKE Premiks Untuk Brownies Rasa Pisang
33272,NUTRIJELL Puding Bubuk dengan Susu Rasa Cappuccino
31689,NUTRIJELL Minuman Jeli dengan Nata De Coco Rasa Leci
31385,NUTRICAKE Premiks Untuk Brownies Rasa Keju
31397,NUTRIJELL Jeli Serbuk Instan Rasa Kelapa Muda
32279,NUTRICAKE Premiks Untuk Brownies Rasa Coklat
31440,NUTRIJELL Jeli Serbuk Instan dengan Yogurt Rasa Blackcurrant
